epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,13618.9,1.38689,1.03945,0.95286,0.44415,0.33085,0.33797,0.19917,1.32635,0.99618,0.92982,0.006238,0.006238,0.006238
116,13681.1,1.38406,1.04311,0.95401,0.44019,0.33156,0.33829,0.20019,1.32476,0.9956,0.92933,0.006205,0.006205,0.006205
117,13743.7,1.37817,1.0362,0.94965,0.43731,0.33664,0.33934,0.20082,1.32406,0.99537,0.92925,0.006172,0.006172,0.006172
118,13814.6,1.38765,1.0427,0.95305,0.43756,0.33385,0.33923,0.20082,1.32424,0.99409,0.9294,0.006139,0.006139,0.006139
119,13890.1,1.37691,1.03436,0.95266,0.4379,0.3338,0.33978,0.20098,1.32396,0.9926,0.92935,0.006106,0.006106,0.006106
120,13958.7,1.38266,1.04216,0.95493,0.44284,0.33207,0.33965,0.2007,1.32325,0.9928,0.92917,0.006073,0.006073,0.006073
121,14030.2,1.39507,1.04916,0.95231,0.44715,0.33022,0.33984,0.2007,1.32233,0.99167,0.92871,0.00604,0.00604,0.00604
122,14096.4,1.37731,1.04149,0.9503,0.44325,0.33349,0.34008,0.20062,1.32271,0.99175,0.92885,0.006007,0.006007,0.006007
123,14221.2,1.38049,1.0339,0.95022,0.4442,0.33458,0.34045,0.20106,1.32268,0.99165,0.92883,0.005974,0.005974,0.005974
124,14289.7,1.37895,1.03425,0.9506,0.4422,0.33721,0.34084,0.20125,1.32271,0.99231,0.92866,0.005941,0.005941,0.005941
125,14362.1,1.37889,1.03665,0.94862,0.4389,0.33865,0.34095,0.2011,1.32237,0.99165,0.92866,0.005908,0.005908,0.005908
126,14760.2,1.37522,1.03252,0.94951,0.44244,0.33776,0.34125,0.20131,1.32215,0.99146,0.9288,0.005875,0.005875,0.005875
127,14829,1.38569,1.04097,0.95106,0.43696,0.33938,0.34123,0.20169,1.32141,0.9908,0.92863,0.005842,0.005842,0.005842
128,14922.6,1.37368,1.02877,0.94902,0.44092,0.33959,0.34194,0.20225,1.32139,0.99034,0.92877,0.005809,0.005809,0.005809
129,14996.6,1.37427,1.0293,0.95061,0.44038,0.33813,0.34197,0.2023,1.32101,0.98996,0.9287,0.005776,0.005776,0.005776
130,15082,1.37194,1.02837,0.94719,0.44157,0.33895,0.34175,0.20209,1.32025,0.98866,0.92871,0.005743,0.005743,0.005743
131,15166.5,1.37261,1.02923,0.94801,0.44798,0.33822,0.34259,0.20221,1.32043,0.98858,0.92878,0.00571,0.00571,0.00571
132,15306.5,1.37935,1.03063,0.95153,0.44715,0.33849,0.34248,0.20247,1.32027,0.98803,0.92881,0.005677,0.005677,0.005677
133,15389.9,1.37254,1.03026,0.94951,0.44863,0.33732,0.34267,0.20263,1.32057,0.98818,0.92865,0.005644,0.005644,0.005644
134,15699.2,1.36821,1.02594,0.94776,0.44675,0.33981,0.34265,0.20254,1.31996,0.9875,0.92847,0.005611,0.005611,0.005611
135,15761.1,1.36847,1.02308,0.94763,0.44551,0.33954,0.34306,0.20291,1.31957,0.98702,0.92833,0.005578,0.005578,0.005578
136,15830.4,1.3631,1.02279,0.94776,0.44503,0.33982,0.34364,0.20277,1.31945,0.98658,0.92832,0.005545,0.005545,0.005545
137,15900.2,1.36859,1.02141,0.94738,0.44349,0.34033,0.34382,0.20322,1.31888,0.98644,0.92814,0.005512,0.005512,0.005512
138,15990.4,1.36422,1.01838,0.94588,0.44163,0.34129,0.3438,0.20339,1.31863,0.98599,0.92797,0.005479,0.005479,0.005479
139,16058.2,1.36628,1.01775,0.94781,0.44139,0.34204,0.34371,0.20323,1.3183,0.98598,0.92787,0.005446,0.005446,0.005446
140,16134.4,1.36613,1.01963,0.94631,0.44247,0.34108,0.34374,0.20355,1.31808,0.98582,0.9278,0.005413,0.005413,0.005413
141,16200.1,1.36734,1.01834,0.94653,0.44167,0.34212,0.34392,0.20376,1.31799,0.98567,0.92784,0.00538,0.00538,0.00538
142,16265.5,1.36186,1.01609,0.94673,0.44232,0.34263,0.34408,0.20374,1.31743,0.98527,0.92781,0.005347,0.005347,0.005347
143,16328.1,1.36049,1.01398,0.94547,0.44484,0.34158,0.34432,0.20388,1.31715,0.98543,0.92783,0.005314,0.005314,0.005314
144,16401.6,1.35785,1.01271,0.94641,0.44318,0.34413,0.34465,0.20428,1.31663,0.98463,0.92773,0.005281,0.005281,0.005281
145,16483.9,1.3685,1.01619,0.94536,0.44661,0.34234,0.34454,0.20414,1.31606,0.98467,0.92776,0.005248,0.005248,0.005248
146,16560.9,1.36169,1.0116,0.94672,0.44545,0.34189,0.34446,0.20432,1.31617,0.98445,0.92779,0.005215,0.005215,0.005215
147,16631.8,1.36493,1.01726,0.9466,0.44445,0.34245,0.34456,0.20467,1.31605,0.98418,0.92776,0.005182,0.005182,0.005182
148,16815.5,1.35781,1.00853,0.94678,0.44763,0.3426,0.34509,0.20484,1.31578,0.98369,0.92762,0.005149,0.005149,0.005149
149,16901.6,1.36013,1.00614,0.94519,0.44625,0.34278,0.34522,0.20494,1.31548,0.98351,0.9275,0.005116,0.005116,0.005116
150,16963.2,1.35824,1.00959,0.94653,0.44675,0.34306,0.345,0.20497,1.31492,0.98318,0.9274,0.005083,0.005083,0.005083
151,17026.6,1.35291,1.00494,0.94567,0.44655,0.34245,0.34507,0.20491,1.31489,0.98324,0.92735,0.00505,0.00505,0.00505
152,17089,1.36089,1.00784,0.944,0.44829,0.34157,0.34546,0.20531,1.31486,0.98259,0.92729,0.005017,0.005017,0.005017
153,17232.3,1.35552,1.00253,0.94408,0.45013,0.34185,0.34567,0.20529,1.3146,0.98254,0.92737,0.004984,0.004984,0.004984
154,17297.2,1.35422,1.00148,0.94621,0.45259,0.33996,0.34558,0.20518,1.3142,0.9823,0.92727,0.004951,0.004951,0.004951
155,17375.3,1.36349,1.00919,0.94641,0.4528,0.33985,0.3459,0.20546,1.31367,0.9816,0.92715,0.004918,0.004918,0.004918
156,17439,1.35232,1.00249,0.94442,0.45338,0.34014,0.346,0.20539,1.31337,0.98143,0.92704,0.004885,0.004885,0.004885
157,17504,1.35471,1.00425,0.94399,0.45453,0.34032,0.34616,0.20525,1.31325,0.98104,0.92701,0.004852,0.004852,0.004852
158,17600.1,1.35776,1.00717,0.94391,0.45272,0.34091,0.3461,0.20507,1.31278,0.98119,0.92683,0.004819,0.004819,0.004819
