epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
174,12688.6,1.34469,0.95216,1.12376,0.52566,0.40149,0.42118,0.25451,1.33067,0.97552,1.12452,0.004291,0.004291,0.004291
175,12776,1.34174,0.95118,1.12104,0.52493,0.40265,0.42125,0.25439,1.33055,0.97513,1.12444,0.004258,0.004258,0.004258
176,12862.3,1.33837,0.95134,1.12337,0.52356,0.40368,0.42119,0.25438,1.33045,0.97491,1.12442,0.004225,0.004225,0.004225
177,12949,1.33591,0.9465,1.11889,0.52716,0.40147,0.42137,0.25429,1.33026,0.97475,1.12443,0.004192,0.004192,0.004192
178,13033,1.3455,0.95338,1.1248,0.52545,0.40111,0.42137,0.25427,1.33001,0.97443,1.12441,0.004159,0.004159,0.004159
179,13116.9,1.33903,0.94923,1.12536,0.52091,0.40319,0.42178,0.25444,1.32993,0.97439,1.12424,0.004126,0.004126,0.004126
180,13202.9,1.33691,0.94707,1.12243,0.52291,0.40289,0.42213,0.25471,1.32979,0.97437,1.12428,0.004093,0.004093,0.004093
181,13290.2,1.33767,0.94381,1.12162,0.52672,0.40091,0.4223,0.25493,1.32978,0.97415,1.12422,0.00406,0.00406,0.00406
182,13376.9,1.33441,0.94439,1.12169,0.52777,0.39973,0.42226,0.25492,1.32969,0.97405,1.12416,0.004027,0.004027,0.004027
183,13461.7,1.33828,0.94753,1.12047,0.52547,0.4015,0.42229,0.25495,1.32962,0.97382,1.12411,0.003994,0.003994,0.003994
184,13548.7,1.33142,0.93733,1.11977,0.52318,0.40291,0.42253,0.255,1.32944,0.97394,1.1241,0.003961,0.003961,0.003961
185,13633.8,1.33547,0.9404,1.12216,0.52372,0.40318,0.42272,0.25505,1.32962,0.97388,1.12408,0.003928,0.003928,0.003928
186,13719.1,1.33287,0.93961,1.11899,0.5216,0.40323,0.42248,0.25506,1.32955,0.97395,1.12418,0.003895,0.003895,0.003895
187,13804.1,1.33338,0.94156,1.12025,0.52126,0.4029,0.42245,0.25497,1.32925,0.97343,1.12407,0.003862,0.003862,0.003862
188,13891,1.33244,0.93908,1.11859,0.52249,0.40368,0.42293,0.25516,1.32919,0.97344,1.124,0.003829,0.003829,0.003829
