epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,9599.58,1.39888,1.03892,1.14507,0.49447,0.38152,0.39051,0.23189,1.39758,1.05361,1.15433,0.002476,0.002476,0.002476
78,9719.8,1.40272,1.04913,1.14559,0.48061,0.38987,0.38971,0.23112,1.39907,1.05403,1.15443,0.002377,0.002377,0.002377
79,9838.49,1.40051,1.0404,1.14823,0.48073,0.38608,0.38988,0.23196,1.39857,1.05441,1.15372,0.002278,0.002278,0.002278
80,9959.17,1.39825,1.04232,1.144,0.4767,0.38899,0.39001,0.23194,1.39507,1.05212,1.15232,0.002179,0.002179,0.002179
81,10080.4,1.39208,1.0339,1.1437,0.48054,0.38777,0.39099,0.23251,1.39503,1.05039,1.15232,0.00208,0.00208,0.00208
82,10201.6,1.39634,1.03415,1.14432,0.48392,0.38841,0.39068,0.23219,1.39393,1.05218,1.15195,0.001981,0.001981,0.001981
83,10319.7,1.39091,1.03116,1.14245,0.48625,0.38836,0.392,0.23323,1.39308,1.05093,1.1516,0.001882,0.001882,0.001882
84,10439.8,1.39371,1.03219,1.14768,0.47926,0.38919,0.39166,0.2338,1.39224,1.04976,1.15085,0.001783,0.001783,0.001783
85,10559.1,1.38497,1.02422,1.14185,0.48181,0.39099,0.39215,0.23372,1.39261,1.04805,1.14997,0.001684,0.001684,0.001684
86,10681.3,1.39169,1.02581,1.13974,0.48064,0.39052,0.39135,0.23278,1.39503,1.04882,1.15075,0.001585,0.001585,0.001585
87,10800.1,1.37702,1.01524,1.13611,0.48231,0.39118,0.39183,0.23384,1.39262,1.04697,1.15,0.001486,0.001486,0.001486
88,10919.5,1.38204,1.01662,1.13796,0.49098,0.38924,0.39329,0.23382,1.39211,1.04811,1.1497,0.001387,0.001387,0.001387
89,11039.6,1.38262,1.01919,1.13782,0.48099,0.3906,0.39274,0.23372,1.39282,1.04728,1.15027,0.001288,0.001288,0.001288
90,11161,1.37707,1.00611,1.13214,0.48244,0.39297,0.39399,0.23406,1.39176,1.04627,1.14968,0.001189,0.001189,0.001189
91,11286.5,1.35977,0.99334,1.15672,0.49148,0.38868,0.39282,0.23442,1.39396,1.04911,1.15143,0.00109,0.00109,0.00109
92,11406.8,1.35251,0.98394,1.15237,0.49892,0.3871,0.39276,0.23437,1.39596,1.04991,1.152,0.000991,0.000991,0.000991
93,11522.6,1.35041,0.97664,1.14969,0.49164,0.38745,0.39188,0.23415,1.39483,1.05004,1.15169,0.000892,0.000892,0.000892
94,11637.6,1.34709,0.97233,1.14914,0.49085,0.38905,0.39252,0.23426,1.39394,1.04913,1.151,0.000793,0.000793,0.000793
95,11752.3,1.34167,0.96891,1.1483,0.49679,0.38501,0.39238,0.23408,1.39427,1.04886,1.15157,0.000694,0.000694,0.000694
96,11868.4,1.34035,0.96554,1.14555,0.49226,0.38661,0.39245,0.23436,1.39418,1.04826,1.15175,0.000595,0.000595,0.000595
97,11984.8,1.3394,0.96422,1.14747,0.49121,0.38718,0.39238,0.23412,1.39447,1.04878,1.15196,0.000496,0.000496,0.000496
98,12100.2,1.33767,0.95995,1.14794,0.49178,0.38953,0.39272,0.23451,1.39342,1.04815,1.15161,0.000397,0.000397,0.000397
99,12215.7,1.33029,0.95462,1.1429,0.4927,0.38764,0.39308,0.23463,1.39281,1.04809,1.15115,0.000298,0.000298,0.000298
100,12331.1,1.33539,0.95733,1.14304,0.49148,0.38826,0.39287,0.23443,1.39355,1.04831,1.15124,0.000199,0.000199,0.000199
